name,energy_kcal,protein_g,fat_g,carbohydrate_g,sugar_g
Matoa,0.0006432748538011696,0.07500000000000001,0.10292682926829269,0.002536997885835095,0.0007462686567164
Bayam kukus,0.017543859649122806,0.0010833333333333335,0.0034146341463414634,0.01226215644820296,0.0
Telur bebek albino,0.0005847953216374269,0.15583333333333335,0.014634146341463414,0.024947145877378438,0.1059701492537313
Mie pangsit basah,0.06140350877192983,0.004916666666666667,0.023902439024390244,0.019873150105708247,0.0
Frisian flag california strawberry low fat,0.08771929824561403,0.005833333333333334,0.012195121951219513,0.05073995771670191,0.1641791044776119
HILO PLATINUM Swiss Chocolate Flavour,0.07602339181286549,0.006666666666666667,0.00975609756097561,0.04439746300211417,0.0
Ikan Hiu kering,0.1742690058479532,0.03858333333333333,0.0175609756097561,0.0427061310782241,0.0
Frisian flag gold (kental manis),0.07602339181286549,0.0025,0.01707317073170732,0.046511627906976744,0.1567164179104477
Gandaria masak,0.00023391812865497077,0.05666666666666667,0.08780487804878048,0.0014799154334038055,0.0007462686567164
Teh Kotak Rasa Blackcurrant,0.058479532163742694,0.0,0.0,0.05073995771670191,0.1567164179104477
Oishi Snack Sponge Crunch Chocolate,0.026315789473684213,0.0008333333333333334,0.024390243902439025,0.023255813953488372,0.0373134328358208
KFC extra crispy paha atas,0.1929824561403509,0.018333333333333333,0.11219512195121951,0.019027484143763214,0.0
Saladstop Sea Breeze,0.22181286549707604,0.024583333333333336,0.11219512195121951,0.03678646934460888,0.058955223880597
Butter cookies Monde,0.04093567251461988,0.0016666666666666668,0.03902439024390244,0.042283298097251586,0.0522388059701492
Es krim Wall's oreo cookies cream,0.08187134502923976,0.0016666666666666668,0.03414634146341464,0.03594080338266385,0.0820895522388059
Naan maran sapi,0.004619883040935673,0.3983333333333334,0.024878048780487803,0.08097251585623678,0.2529850746268656
Nissin Walens Chocosoes,0.04678362573099415,0.0016666666666666668,0.03902439024390244,0.029598308668076112,0.0597014925373134
East Bali Cashews Granola With Rosella Cinnamon,0.0736842105263158,0.0020833333333333333,0.01951219512195122,0.039112050739957716,0.0373134328358208
Jasjus Rasa Anggur,0.014619883040935673,0.0,0.0,0.012684989429175477,0.0373134328358208
Beras jagung kuning kering,0.0005263157894736842,0.29833333333333334,0.4034146341463415,0.011627906976744186,0.0007462686567164
Indomie kari ayam,0.1871345029239766,0.005833333333333334,0.058536585365853655,0.09725158562367865,0.0298507462686567
Ikan Hiu,0.0006432748538011696,0.0475,0.010731707317073172,0.022621564482029597,0.0022388059701492
Bebek albino,0.058479532163742694,0.0008333333333333334,0.055121951219512196,0.6405919661733616,0.0276119402985074
Jagung pipil var,0.058479532163742694,0.001,0.03024390243902439,0.7758985200845666,0.5686567164179105
Starbucks Iced caffe mocha (notfat milk),0.11695906432748539,0.007500000000000001,0.012195121951219513,0.07610993657505286,0.0
Gadeng / Gadung kering,0.18830409356725147,0.002,0.002926829268292683,0.16194503171247357,0.0
Sirup pirous,0.13333333333333333,0.0001666666666666667,0.001951219512195122,0.11818181818181818,0.0
You C1000 vitamin apple,0.03508771929824561,0.0,0.0,0.029598308668076112,0.1044776119402985
Susu sapi,0.00040935672514619883,0.050833333333333335,0.02097560975609756,0.006765327695560254,0.0261194029850746
Roti gandum,0.156140350877193,0.008933333333333335,0.015804878048780488,0.10291754756871037,0.0441044776119403
Ikan Mujahir / Mujair pepes,0.07076023391812866,0.018083333333333333,0.013658536585365854,0.0016913319238900635,0.0
Lilin bungkus gedi,0.046198830409356725,0.0019166666666666666,0.025365853658536587,0.01226215644820296,0.0
Mie celon,0.05964912280701754,0.0025,0.01024390243902439,0.03763213530655391,0.0
Beef burger,0.15087719298245614,0.008833333333333334,0.046341463414634146,0.06871035940803383,0.0
Kelapa Muda ,0.058479532163742694,0.0006666666666666668,0.004878048780487805,0.1437632135306554,0.1044776119402985
Walens choco soes,0.08187134502923976,0.0016666666666666668,0.03902439024390244,0.029598308668076112,0.0
Kapurung,0.023976608187134502,0.0016666666666666668,0.0014634146341463415,0.01649048625792812,0.0
Daun kesum,0.00046783625730994154,0.04,0.04439024390243902,0.009513742071881607,0.0059701492537313
Ketela pohon / singkong,0.00029239766081871346,0.12833333333333335,0.1795121951219512,0.0021141649048625794,0.0022388059701492
Teh melati daun kering,0.17485380116959065,0.020083333333333335,0.01707317073170732,0.12473572938689219,0.0
Tony roma's potato skin,0.4391812865497076,0.029166666666666667,0.24878048780487805,0.08668076109936576,0.0149253731343283
Yogurt mixed berry,0.08187134502923976,0.0033333333333333335,0.01951219512195122,0.046511627906976744,0.0
Susu Bear brand gold malt putih,0.07017543859649122,0.0033333333333333335,0.007317073170731707,0.04016913319238901,0.0
Pisang goroho,0.0005847953216374269,0.09916666666666667,0.13609756097560974,0.0031712473572938693,0.0014925373134328
brokoli ,0.05292397660818714,0.019333333333333334,0.009268292682926829,0.006765327695560254,0.0014925373134328
Keripik oncom,0.3497076023391813,0.006916666666666667,0.21365853658536585,0.09006342494714588,0.0
Tepung terigu,0.19473684210526315,0.007500000000000001,0.004878048780487805,0.16321353065539113,0.0
Kelapa muda,0.058479532163742694,0.0003333333333333334,0.000975609756097561,0.03594080338266385,0.0283582089552238
Richeese Nabati Wafer Krim Keju,0.023391812865497075,0.0,0.007317073170731707,0.012684989429175477,0.0
Dairy queen Vanilla cone,0.1929824561403509,0.007500000000000001,0.04390243902439024,0.10993657505285413,0.2686567164179104
Kacang gude rebus,0.08596491228070176,0.007500000000000001,0.0024390243902439024,0.05813953488372093,0.0
Carman's bircher muesli,0.24619883040935672,0.01225,0.08341463414634147,0.10169133192389007,0.1194029850746268
Ikan Pomo,0.0008187134502923977,0.12250000000000001,0.012682926829268294,0.04756871035940804,0.0388059701492537
Taoge,0.00023391812865497077,0.028333333333333335,0.02097560975609756,0.007822410147991544,0.008955223880597
Nutrisari jus jambu,0.03508771929824561,0.0,0.007317073170731707,0.027484143763213533,0.0895522388059701
Ultra milk low fat source of calcium,0.052631578947368425,0.005833333333333334,0.012195121951219513,0.023255813953488372,0.0
Piattos Sambal Terasi Flavor,0.026315789473684213,0.0008333333333333334,0.024390243902439025,0.027484143763213533,0.0074626865671641
Bengkuang,0.00029239766081871346,0.04916666666666667,0.0624390243902439,0.002959830866807611,0.0014925373134328
Umbut kelapa,0.000760233918128655,0.0325,0.0351219512195122,0.004228329809725159,0.0014925373134328
Sarimi Gelas Rasa Kari Ayam,0.04093567251461988,0.006666666666666667,0.03902439024390244,0.03382663847780127,0.0074626865671641
Martabak india,0.08947368421052632,0.0037500000000000003,0.02048780487804878,0.05137420718816068,0.0
Wajit camilan,0.17719298245614035,0.00525,0.013170731707317074,0.13382663847780127,0.0
Taro net,0.04678362573099415,0.0016666666666666668,0.00975609756097561,0.03171247357293869,0.0
Sayur umbut rotan,0.03333333333333333,0.0045000000000000005,0.012682926829268294,0.006553911205073996,0.0
Kakicak,0.17309941520467836,0.0028333333333333335,0.07365853658536585,0.07758985200845667,0.0
Yoforia Berry smooth,0.07602339181286549,0.0033333333333333335,0.00975609756097561,0.05073995771670191,0.1492537313432835
Nissin Butter Coconut Biscuits,0.058479532163742694,0.0008333333333333334,0.024390243902439025,0.029598308668076112,0.0298507462686567
Herslim,0.005847953216374269,0.010833333333333334,0.007317073170731707,0.027484143763213533,0.0149253731343283
Indomie rasa kaldu ayam,0.06432748538011696,0.005,0.058536585365853655,0.10570824524312897,0.0
Papeda,0.03567251461988304,0.0001666666666666667,0.0004878048780487805,0.03150105708245243,0.0
Daun oyong,0.0003508771929824561,0.018333333333333333,0.025853658536585365,0.0021141649048625794,0.0007462686567164
The coffe bean & tea leaf pure chocolate ice blended drink,0.2280701754385965,0.0125,0.03414634146341464,0.1522198731501057,0.4402985074626865
wrp everyday susu bubuk rasa choco hazelnut,0.06432748538011696,0.004166666666666667,0.004878048780487805,0.04439746300211417,0.0
Ichi ocha,0.0,0.0,0.0,0.054968287526427066,0.1791044776119403
MR. P Honey Peanuts,0.08771929824561403,0.005833333333333334,0.058536585365853655,0.010570824524312896,0.0223880597014925
Suwir-suwir,0.20292397660818715,0.0004166666666666667,0.004390243902439025,0.17801268498942918,0.0
Daun labu siam,0.0007017543859649122,0.028333333333333335,0.022926829268292682,0.008456659619450317,0.0029850746268656
Uceng / bunga melinjo,0.0009941520467836257,0.06833333333333334,0.05707317073170731,0.01226215644820296,0.0097014925373134
Golden Farm mixed vegetable,0.04093567251461988,0.0025,0.004878048780487805,0.029598308668076112,0.0298507462686567
Kue pelita,0.0824561403508772,0.004416666666666667,0.026829268292682926,0.0372093023255814,0.0
Dairy queen chocolate dipped cone,0.26900584795321636,0.007500000000000001,0.1073170731707317,0.12473572938689219,0.3208955223880597
Jeruk banjar,0.00023391812865497077,0.050833333333333335,0.06878048780487804,0.0016913319238900635,0.0014925373134328
Daun labu wuluh/kuning,0.0009356725146198831,0.028333333333333335,0.02195121951219512,0.007610993657505286,0.0044776119402985
Ikan Mayong,0.0008771929824561404,0.08083333333333334,0.001951219512195122,0.037843551797040166,0.0149253731343283
Ikan Tarmon,0.00046783625730994154,0.08,0.00975609756097561,0.0412262156448203,0.0082089552238805
Soto jeroan,0.0006432748538011696,0.07666666666666667,0.006829268292682927,0.024947145877378438,0.0320895522388059
Tedong pallu basa,0.0009941520467836257,0.06916666666666667,0.013658536585365854,0.021987315010570826,0.0253731343283582
Tepung Ganyong,0.2064327485380117,0.0006666666666666668,0.008292682926829269,0.17674418604651163,0.0
Umbut rotan,0.019883040935672516,0.002,0.0014634146341463415,0.011627906976744186,0.0
Beras ladang,0.0005263157894736842,0.31333333333333335,0.3804878048780488,0.015856236786469344,0.0283582089552238
Yogurt frozen pinkberry (Kecil),0.08771929824561403,0.005,0.0,0.06553911205073996,0.2238805970149253
Golden Farm corn kernel,0.04093567251461988,0.0025,0.004878048780487805,0.029598308668076112,0.0223880597014925
Pempek telur,0.0011111111111111111,0.13,0.1380487804878049,0.009936575052854123,0.0201492537313432
Nutrisari Florida orange,0.029239766081871347,0.0,0.0,0.027484143763213533,0.0820895522388059
NutriBoost rasa kopi,0.017543859649122806,0.0025,0.014634146341463414,0.04016913319238901,0.1044776119402985
Ultra Sari Kacang Ijo,0.052631578947368425,0.0016666666666666668,0.0,0.046511627906976744,0.0
Quinoa,0.07017543859649122,0.003666666666666667,0.009365853658536585,0.04503171247357294,0.0
Kacang tolo rebus,0.08070175438596491,0.008916666666666666,0.005365853658536586,0.0477801268498943,0.0
Lamtoro biji muda,0.0007017543859649122,0.07083333333333333,0.07512195121951219,0.012050739957716702,0.0022388059701492
Roma Malkist,0.07017543859649122,0.0016666666666666668,0.02195121951219512,0.04016913319238901,0.0223880597014925
Tahu Bakso,0.13508771929824562,0.009833333333333335,0.05951219512195122,0.045243128964059194,0.008955223880597
Sonice Bakso kuah sapi,0.0935672514619883,0.006666666666666667,0.024390243902439025,0.042283298097251586,0.0
Ayam goreng church texas,0.0008771929824561404,0.2816666666666667,0.001951219512195122,0.0744186046511628,0.1537313432835821
Saladstop tingtong,0.49321637426900583,0.025500000000000002,0.2253658536585366,0.17610993657505286,0.1082089552238805
Takwa,0.08654970760233918,0.011500000000000002,0.041463414634146344,0.008456659619450317,0.0
Monde Boromon cookies original flavor,0.04678362573099415,0.0,0.0,0.03805496828752643,0.0
Keju Lemnos Grated Parmesan,0.022222222222222223,0.00275,0.027317073170731707,0.0021141649048625794,0.0074626865671641
Good Day Mocacinno,0.011695906432748537,0.0008333333333333334,0.00975609756097561,0.03382663847780127,0.0970149253731343
kacang garuda roste kacang panggang,0.07602339181286549,0.004166666666666667,0.024390243902439025,0.03382663847780127,0.0
Tepung Tales Banten,0.19415204678362574,0.004750000000000001,0.002926829268292683,0.16088794926004227,0.0
Coklat Toblerone,0.07602339181286549,0.0008333333333333334,0.03414634146341464,0.03171247357293869,0.1119402985074626
Es Krim Walls Cappuccino,0.04093567251461988,0.0008333333333333334,0.03902439024390244,0.04016913319238901,0.0746268656716417
Cashew,0.32339181286549706,0.015183333333333333,0.21390243902439024,0.06382663847780128,0.0
Kucai muda (lokio),0.0010526315789473684,0.035,0.03804878048780488,0.008033826638477801,0.0044776119402985
Susu kuda,0.00023391812865497077,0.03333333333333333,0.02634146341463415,0.004228329809725159,0.0082089552238805
Eskrim cornetto oreo,0.14035087719298245,0.0016666666666666668,0.05365853658536585,0.06976744186046512,0.1492537313432835
Keripik Qtela ubi ungu,0.058479532163742694,0.0,0.024390243902439025,0.029598308668076112,0.0223880597014925
Susu Bear brand gold teh putih,0.04093567251461988,0.0033333333333333335,0.00975609756097561,0.021141649048625793,0.0
Es teh tawar,0.0011695906432748538,"1,67E+11",0.0,0.0014164904862579283,0.0
susu tango kido rasa banana pudding,0.052631578947368425,0.008333333333333333,0.012195121951219513,0.03171247357293869,0.0
Biskuit WRP Everyday chocolate chip,0.058479532163742694,0.0008333333333333334,0.024390243902439025,0.023255813953488372,0.0
Ampas tahu mentah,0.0391812865497076,0.004166666666666667,0.01024390243902439,0.017124735729386893,0.0
Anyang,0.0008771929824561404,0.10500000000000001,0.05024390243902439,0.00718816067653277,0.058955223880597
Ikan Banjar,0.0008187134502923977,0.09250000000000001,0.023414634146341463,0.041014799154334036,0.0067164179104477
Misoa,0.2017543859649123,0.007083333333333334,0.010731707317073172,0.1649048625792812,0.0
Ares,0.0017543859649122807,0.09416666666666668,0.054634146341463415,0.0019027484143763216,0.053731343283582
biskuit Lotte choco pie,0.07017543859649122,0.0008333333333333334,0.02195121951219512,0.04016913319238901,0.0746268656716417
Srikaya ketan,0.15497076023391812,0.0022500000000000003,0.03121951219512195,0.10380549682875265,0.0
Dairy queen oreo cookie blizzard,0.456140350877193,0.0125,0.14146341463414633,0.24735729386892177,0.6268656716417911
Puffies Soes Crunchy Cheese,0.017543859649122806,0.0016666666666666668,0.029268292682926828,0.012684989429175477,0.0
Pocky double choco,0.14035087719298245,0.0033333333333333335,0.058536585365853655,0.0613107822410148,0.0671641791044776
Mie sedap instan kari spesial,0.07602339181286549,0.006666666666666667,0.06829268292682927,0.09936575052854123,0.0223880597014925
Jasjus Rasa Lemon,0.014619883040935673,0.0,0.0,0.012684989429175477,0.0373134328358208
Telur ayam kampung,0.0005263157894736842,0.14500000000000002,0.005853658536585366,0.02283298097251586,0.1044776119402985
Sagu rendang,0.2128654970760234,"8,33E+10",0.000975609756097561,0.19133192389006343,0.0
Silverqueen Crispy with Milk Chocolate,0.09941520467836258,0.0033333333333333335,0.04878048780487805,0.03171247357293869,0.0820895522388059
Sukun tua,0.0736842105263158,0.0013333333333333335,0.000975609756097561,0.051797040169133196,0.0
Kacang belimbing (kecipir),0.002456140350877193,0.33333333333333337,0.16634146341463416,0.07272727272727272,0.1261194029850746
Lapis legit,0.22748538011695907,0.0055,0.07658536585365854,0.11733615221987316,0.0
Wijen,0.003391812865497076,0.4733333333333334,0.08829268292682928,0.04080338266384778,0.3813432835820896
Susu Ultra Milk Rasa Stroberi,0.017543859649122806,0.005,0.01707317073170732,0.046511627906976744,0.126865671641791
Agar-agar double swallow sun,0.014619883040935673,0.0,0.0,0.012684989429175477,0.0
Cocoa powder Van Houten,0.07017543859649122,0.005,0.01951219512195122,0.03171247357293869,0.0
Jambu bool,0.00046783625730994154,0.04083333333333333,0.04682926829268293,0.004862579281183933,0.0014925373134328
Tiwul,0.2064327485380117,0.002,0.005365853658536586,0.17632135306553914,0.0
Nissin Longer Stick Biscuits,0.029239766081871347,0.0016666666666666668,0.029268292682926828,0.04439746300211417,0.0373134328358208
Nasi coklat,0.06549707602339182,0.0019166666666666666,0.003902439024390244,0.049682875264270614,0.0
Chicki Taro Net rasa BBQ,0.052631578947368425,0.0008333333333333334,0.012195121951219513,0.03171247357293869,0.0
Saladstop Jai Ho,0.19,0.018583333333333334,0.06975609756097562,0.059830866807610995,0.0626865671641791
Chocodrink,0.011695906432748537,0.0016666666666666668,0.012195121951219513,0.048625792811839326,0.1343283582089552
Asam masak pohon,0.0015789473684210528,0.2225,0.3048780487804878,0.005919661733615222,0.0044776119402985
Bayam rebus,0.013450292397660818,0.001,0.002926829268292683,0.007822410147991544,0.0
Kelio telur,0.0008187134502923977,0.16083333333333336,0.0473170731707317,0.022410147991543342,0.0925373134328358
Tahu,0.04678362573099415,0.009083333333333334,0.022926829268292682,0.0016913319238900635,0.0
Sariroti roti tawar double soft,0.08187134502923976,0.0033333333333333335,0.014634146341463414,0.048625792811839326,0.0074626865671641
Mcdonald Triple cheeseburger,0.30409356725146197,0.02666666666666667,0.13658536585365855,0.07610993657505286,0.0522388059701492
Sagu singkong kering,0.21169590643274855,0.0004166666666666667,0.0014634146341463415,0.18372093023255817,0.0
Indomie Hype Abis Seblak Hot Jeletot,0.2105263157894737,0.005833333333333334,0.08292682926829269,0.09302325581395349,0.0
Monde Boromon Cookies milk flavour,0.0,0.0,0.0,0.03805496828752643,0.0373134328358208
Frisian flag belgian chocolate low fat,0.08771929824561403,0.005833333333333334,0.012195121951219513,0.052854122621564484,0.1417910447761194
Subway classic tuna sandwich,0.27485380116959063,0.016666666666666666,0.12195121951219512,0.08668076109936576,0.0373134328358208
Eskrim Magnum classic,0.14035087719298245,0.0025,0.06341463414634146,0.06342494714587738,0.1343283582089552
Keripik tempe,0.33976608187134505,0.010083333333333333,0.1980487804878049,0.08816067653276957,0.0
Susu Bubuk,0.3,0.0205,0.14634146341463414,0.07653276955602538,0.0
Jangang bintatoeng,0.0014035087719298245,0.08916666666666667,0.08048780487804878,0.011205073995771671,0.0164179104477611
Golden Farm french fries,0.09941520467836258,0.0025,0.02195121951219512,0.0613107822410148,0.0
Telur ayam ras bagian kuning,0.0009941520467836257,0.29583333333333334,0.0034146341463414634,0.03446088794926005,0.2380597014925373
Ayam,0.058479532163742694,0.00125,0.13365853658536583,0.5517970401691332,0.0119402985074626
Bakso ikan,0.06257309941520468,0.009391666666666666,0.006,0.024778012684989432,0.0
Yogurt frozen pinkberry (Medium),0.14035087719298245,0.007500000000000001,0.0,0.10570824524312897,0.3507462686567164
PRONAS Classic chunky corned beef (340 g),0.04093567251461988,0.006666666666666667,0.01707317073170732,0.004228329809725159,0.0
Sayur lebui,0.03742690058479532,0.0017500000000000003,0.002926829268292683,0.026427061310782242,0.0
Indomie rasa soto lamongan,0.07602339181286549,0.008333333333333333,0.06829268292682927,0.10147991543340382,0.0298507462686567
Jali,0.0005847953216374269,0.27,0.2975609756097561,0.023255813953488372,0.0298507462686567
Elle vire yogurt,0.052631578947368425,0.0019166666666666666,0.015121951219512195,0.027484143763213533,0.0820895522388059
Markisa squash,0.12690058479532165,0.0020833333333333333,0.004878048780487805,0.10486257928118393,0.0
Putu sopa,0.12573099415204678,0.00275,0.019999999999999997,0.08689217758985202,0.0
pop mie rasa soto ayam dengan nasi,0.14619883040935672,0.005833333333333334,0.07317073170731707,0.10147991543340382,0.0373134328358208
Geblek,0.11403508771929825,0.0003333333333333334,0.008292682926829269,0.09386892177589852,0.0
Agar-agar swallow globe brand,0.011695906432748537,0.0,0.0,0.016913319238900635,0.0
Permen Xylitol fresh mint,0.005847953216374269,0.0,0.0,0.0063424947145877385,0.0
Gambas (oyong),0.00023391812865497077,0.015833333333333335,0.019999999999999997,0.0016913319238900635,0.0014925373134328
Nasi tim,0.07017543859649122,0.0028333333333333335,0.001951219512195122,0.054968287526427066,0.0
Sei reuboh,0.0012865497076023392,0.395,0.05707317073170731,0.023678646934460888,0.3171641791044776
Buah merah,0.05087719298245614,0.002166666666666667,0.013170731707317074,0.027695560253699788,0.0
Subway steak and cheese sandwich,0.2105263157894737,0.02,0.04878048780487805,0.09090909090909091,0.0373134328358208
Beras hitam,0.0005263157894736842,0.29250000000000004,0.3751219512195122,0.016913319238900635,0.0097014925373134
Apang kukus,0.00029239766081871346,0.16833333333333333,0.2278048780487805,0.0063424947145877385,0.0022388059701492
Talas viqueque,0.0007017543859649122,0.09583333333333334,0.12634146341463415,0.003805496828752643,0.003731343283582
Indofood Kecap Manis (135 ml),0.026315789473684213,0.0,0.0,0.023255813953488372,0.0671641791044776
Tanderloin,0.08830409356725147,0.017108333333333337,0.03721951219512195,"2,11E+11",0.0
Golden Farm frozen pea,0.052631578947368425,0.005833333333333334,0.004878048780487805,0.025369978858350954,0.0223880597014925
White Anchovy Powder,0.008771929824561403,0.0025,0.0,0.0,0.0
Beef yakiniku,0.07719298245614035,0.008166666666666668,0.005365853658536586,0.04376321353065539,0.0
Asam arang coklat,0.0008187134502923977,0.10833333333333334,0.15073170731707317,0.0010570824524312897,0.0082089552238805
Mie Sedaap Instant Rasa Soto 75 g,0.19883040935672516,0.006666666666666667,0.06341463414634146,0.09725158562367865,0.0223880597014925
Kacang gude,0.002456140350877193,0.26333333333333336,0.28292682926829266,0.04376321353065539,0.0074626865671641
Entrasol Quick Start Chia Seeds,0.07602339181286549,0.0016666666666666668,0.01707317073170732,0.046511627906976744,0.0895522388059701
Ketupat kandangan,0.06374269005847953,0.0018333333333333335,0.025365853658536587,0.028329809725158563,0.0
Hickory smoked BBQ  (classic wings),0.1,0.0125,0.03902439024390244,0.016913319238900635,0.0522388059701492
Susu bubuk dancow fullcream,0.07017543859649122,0.004166666666666667,0.029268292682926828,0.027484143763213533,0.0
Roma sari gandum,0.058479532163742694,0.0016666666666666668,0.01951219512195122,0.027484143763213533,0.0223880597014925
Bihun jagung,0.00029239766081871346,0.29500000000000004,0.4263414634146342,0.0010570824524312897,0.0022388059701492
Cuka,0.012280701754385965,"8,33E+10",0.0004878048780487805,0.010570824524312896,0.0
Gadung kukus,0.05146198830409357,0.0005,0.0014634146341463415,0.044186046511627906,0.0
Akar tonjong,0.0005847953216374269,0.037500000000000006,0.0526829268292683,0.0023255813953488376,0.0029850746268656
Lemon,0.00017543859649122806,0.028333333333333335,0.03024390243902439,0.0010570824524312897,0.0059701492537313
Sariroti Sandwich kacang,0.08187134502923976,0.004166666666666667,0.029268292682926828,0.03805496828752643,0.0149253731343283
Model,0.000760233918128655,0.06583333333333334,0.04195121951219512,0.004651162790697675,0.0298507462686567
Ikan Bawal,0.000760233918128655,0.07583333333333334,0.0,0.04016913319238901,0.0126865671641791
Tauco cap meong,0.09298245614035087,0.0061666666666666675,0.023902439024390244,0.04503171247357294,0.0
donat Krispy kreme oreo chocolate cream,0.2280701754385965,0.0033333333333333335,0.1024390243902439,0.10359408033826639,0.2014925373134328
Khong guan malkist sayur,0.058479532163742694,0.0016666666666666668,0.01951219512195122,0.029598308668076112,0.0
Kerupuk udang goreng,0.2789473684210526,0.003916666666666667,0.1,0.14482029598308668,0.0
Steamed Dumpling,0.0011111111111111111,0.07666666666666667,0.06341463414634146,0.0040169133192389005,0.0261194029850746
Mi kering,0.19824561403508772,0.008333333333333333,0.008292682926829269,0.01331923890063425,0.0
Taoge seduh,0.016374269005847954,0.0025,0.003902439024390244,0.008456659619450317,0.0
bebelac gold,0.029239766081871347,0.005,0.029268292682926828,0.05073995771670191,0.126865671641791
Daun leunca,0.0009941520467836257,0.04083333333333333,0.03951219512195122,0.009936575052854123,0.003731343283582
Daun gedi kecil,0.0011695906432748538,0.050833333333333335,0.050731707317073174,0.006765327695560254,0.0052238805970149
Cimory yogurt set,0.058479532163742694,0.0025,0.012195121951219513,0.03382663847780127,0.0820895522388059
Kacang kedelai,0.003216374269005848,0.3175,0.12146341463414634,0.0854122621564482,0.1246268656716417
Jagung kuning pipil,0.058479532163742694,0.002,0.04780487804878049,0.773784355179704,0.5156716417910447
Royco kaldu ayam,0.0,0.0,0.0,0.0,0.0
Tempe kacang babi,0.08128654970760234,0.010416666666666668,0.003902439024390244,0.04630021141649048,0.0
Dairy queen mocha moolatte,0.3391812865497076,0.008333333333333333,0.1073170731707317,0.18604651162790697,0.5746268656716418
SUP KRIM AYAM ROYCO,0.029239766081871347,0.0016666666666666668,0.004878048780487805,0.0,0.0
Sarimi Kaldu Ayam,0.1871345029239766,0.0033333333333333335,0.058536585365853655,0.09513742071881608,0.0820895522388059
Daun pakis wambateu,0.000760233918128655,0.04416666666666667,0.0351219512195122,0.00718816067653277,0.008955223880597
Koro kerupuk,0.0009941520467836257,0.10416666666666667,0.1078048780487805,0.01754756871035941,0.0052238805970149
Daun bebuas,0.0006432748538011696,0.03416666666666667,0.03560975609756097,0.005708245243128965,0.0074626865671641
Jeruk garut-keprok,0.025730994152046785,0.0006666666666666668,0.0014634146341463415,0.023044397463002117,0.0
Kue gelang,0.26198830409356727,0.004833333333333334,0.07853658536585366,0.14799154334038056,0.0
Sariroti Roti tawar,0.11695906432748539,0.005833333333333334,0.014634146341463414,0.07822410147991543,0.0149253731343283
Hangop/Butter milk/Whey,0.038011695906432746,0.008333333333333333,0.004878048780487805,0.007399577167019028,0.0
Bagea kenari asin,0.30935672514619883,0.002666666666666667,0.14195121951219514,0.13446088794926006,0.0
Keripik bayam,0.34269005847953216,0.004083333333333334,0.1980487804878049,0.10613107822410149,0.0
Coklat silverqueen chunky almond bar,0.09941520467836258,0.0025,0.05365853658536585,0.03171247357293869,0.0895522388059701
RITZ Creackers Original (isis 3 pack),0.08187134502923976,0.0016666666666666668,0.029268292682926828,0.042283298097251586,0.0
Ichitan Thai Milk Tea,0.026315789473684213,0.0016666666666666668,0.024390243902439025,0.05073995771670191,0.126865671641791
Indomie mi goreng,0.07602339181286549,0.006666666666666667,0.06829268292682927,0.11416490486257928,0.0597014925373134
Pop Ice Moccacino,0.008771929824561403,0.0008333333333333334,0.007317073170731707,0.046511627906976744,0.1119402985074626
Cokelat pasta,0.07602339181286549,0.0016666666666666668,0.06829268292682927,0.06765327695560254,0.1567164179104477
Kacang kedelai segar,0.1672514619883041,0.025166666666666667,0.07609756097560975,0.06363636363636364,0.0
Ubi jalar tinta / kemayung kukus,0.09649122807017545,0.00075,0.000975609756097561,0.08414376321353065,0.0
Buah kom,0.0009941520467836257,0.22,0.29073170731707315,0.008456659619450317,0.0082089552238805
Frisian flag cokelat (kental manis),0.07894736842105263,0.0008333333333333334,0.02195121951219512,0.048625792811839326,0.1417910447761194
Bagea kelapa manis,0.26432748538011697,0.0010833333333333335,0.06731707317073171,0.1704016913319239,0.0
Jagung muda,0.058479532163742694,0.00075,0.024878048780487803,0.3107822410147992,0.2350746268656716
Keremes,0.2777777777777778,0.0013333333333333335,0.12292682926829268,0.13615221987315013,0.0
Paria putih,0.0003508771929824561,0.015833333333333335,0.0175609756097561,0.0021141649048625794,0.0029850746268656
Minyak zaitun,0.5169590643274854,0.0,0.4878048780487805,0.0,0.0
Soto pemalang,0.0009941520467836257,0.0625,0.01707317073170732,0.007610993657505286,0.0388059701492537
Beras giling,0.00046783625730994154,0.29750000000000004,0.3760975609756097,0.017758985200845668,0.0126865671641791
Gulai asam keueung,0.0009941520467836257,0.043333333333333335,0.00878048780487805,0.021141649048625793,0.003731343283582
Pundut nasi,0.0608187134502924,0.0015833333333333333,0.019999999999999997,0.03192389006342495,0.0
Vodka,0.025146198830409357,0.0003833333333333334,0.0,0.007505285412262156,0.0
Pop Ice Mangga,0.008771929824561403,0.0008333333333333334,0.007317073170731707,0.046511627906976744,0.1119402985074626
Sardines dalam kaleng,0.1976608187134503,0.017583333333333336,0.13170731707317074,0.0021141649048625794,0.0
Ovomaltine,0.06374269005847953,0.0006666666666666668,0.03121951219512195,0.025158562367864696,0.0813432835820895
Susu kedelai,0.023976608187134502,0.002916666666666667,0.012195121951219513,0.010570824524312896,0.0
Paku hinela wulelenggapaya,0.04502923976608187,0.002916666666666667,0.0224390243902439,0.01141649048625793,0.0
Keju greenfileds mozzarella,0.052631578947368425,0.005833333333333334,0.029268292682926828,0.004228329809725159,0.0
Kratingdaeng Pro,0.07017543859649122,0.0,0.0,0.05708245243128964,0.2014925373134328
